title,post_date,edit_date,contributor_id,contributor_rank,message_text,post_moderation,category,url
How to File a dispute against client,3/14/21 22:45,,f1ce3a5022c67014,ActiveMember,"Hello,I have to file a dispute against my recent client. because she threating me to file a dispute against me and she blocked me. i am scared about it.so, can you please help me?ThanksChintan",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/How-to-File-a-dispute-against-client/td-p/885296
How to File a dispute against client,3/14/21 22:53,,24a7477779c427d5,CommunityGuru,I have to file a dispute against my recent client. because she threating me to file a dispute against me and she blocked me.That is nothing you can dispute. Clients have the right to file disputes and clients have the right to block a freelancer at any time.What actually happened?,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/How-to-File-a-dispute-against-client/td-p/885296
Question Tax Exemption for Pakistani Freelancers,3/10/21 4:47,,f58456df90f545a7,ActiveMember,"Hi, I hope everyone is doing well. I came across this in today's news. Something important coming up as it seems Fbr is about to issue notices to freelancers using Payoneer. Everyone should prepare documentation incase a situation arises. This can leave a negative impact on the freelancer community here. I am not sure what taxes are being considered and how accurate this news is.https://www.techjuice.pk/pakistani-freelancers-yet-to-get-paypal-get-tax-notices-by-fbr/https://www.thenews.com.pk/print/801845-fbr-unearths-rs60-bn-overseas-transactions-scam",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,9/19/19 13:33,,0bf53fa74585f3e1,CommunityLeader,"Well you can hire a tax consultant, they normall charge a small fee to file your tax returns. Or you can do it yourself but it might be a bit complex for a person doing for the first time.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,9/16/19 23:45,9/16/19 23:49,3cfe03c8fd8cd6ba,AceContributor,similar response by S.ali.Me .**Edited for Community Guidelines** ,**Edited**,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,2/16/21 12:23,,51868b898a20975b,ActiveMember,"Hi Brother,I hope you'll be fine, Can you let me know the procedure how you solved this issue while registering yourself as a filer, I'm going to start it now and as you know our all income first goes to Payoneer and then on taking withdraw our bank statement shows us local bank transfer or atm funds transfer.- should I need a PRC or not yet? should I go to my bank(s) to get all certificates?Please guide me if you can, because you had faced this issue in the past, now I can expect you have a better answer.Thanks in advance.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,1/10/21 8:52,,1baeb8fadb076861,ActiveMember,Could you share your FB? Let's chat there.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,11/21/20 23:39,,c95536b3a32bc5b7,ActiveMember,I live in my father's house so how can I show it as my head office? Do I have to sign an agreement with him?,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,10/7/20 2:25,,5809dd8d55b60fbe,ActiveMember,"Hi, one of the clauseto Register a Sole Proprietorship is:(2) Make a letterhead, stamp, and business card with business name, logo, phone number and physical office address on it.Please note you will require a rent agreement of your office and electricity bill.So my question is, that as a freelancer do we have to rent an office and create a letterhead and stamp etc?If so then the cost of all this is going be very high???Any suggestions?Thanks.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,12/11/20 0:40,,c292774ce280c0b9,ActiveMember,"Yes, you're right and we shouldn't opt for company solution.As far as getting PRC is concerned, i think the best solution is to use Payoneer -> Jazz Cash.Once your payment is transferred to Jazz Cash then call JazzCash helpline and provide them detail. After few days, they will send you the PRC on email.For this option, Upwork charges 2$ for Payoneer transfer. Then 2% Payoneer to JazzCash but the exchange rate offered by JazzCash is good as compared to direct transfer.Thanks",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,11/20/19 19:09,,10ab83633f8ee0bc,ActiveMember,Good healthy discussion going on.I just want to take opinion of you guys about my scenario.I am working as a full time freelancer on Upwork and I withdraw all of my earnings first from Upwork to Payoneer and then from Payoneer to my local PKR bank account.Do i qualify for the tax exemption by fulfuling the two requirements of all transaction through proper banking channel and that 80% foreign exchange thingy?Would really appreciate your response.Thanks.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,3/19/20 21:33,,64d1a5c3cb3433b9,ActiveMember,"HiYes, I have received PRC from HBL with code 9185. The overall process was a bit hard as all branch senior staff was unable to understand things. My purpose code issue was resolved by the Centralized Remittance Department of HBL. Let me explain to you how things work:1. Freelancers should not worry about tax exemption but they should care about their documentation to prove that their income source is remittance. For this purpose, FBR may need encashment certificate which we call Proceed Realization Certificate (PRC).2. Freelancers should not worry about purpose code on their PRC. I have talked with tax advisors they are just here to make money, they just want to you in making company so they can charge you in different ways. I have talked with FBR they said there is no tax if your income source is remittance which can be proved by PRC. FBR Officer can only ask if they ask but it is rare, the purpose of remittance & you just need to say I'm a freelancer & I provider my service overseas clients. No more no less. PSEB is just for big companies. There is no tax on any remittance you just need to have PRC with any code as proof.3. Some of the freelancers said they get their withdrawals in their local bank accounts as Inter-Bank Funds Transfer in rupees so they try to withdraw in USD just to reflect as remittance this is a little bit expansive & time taking procedure. Upwork & Payoneer both have their partners here in Pakistan just for our convenience so that we can get our funds faster. This is a blessing in disguise. Let me explain to you how:4. More about remittance I would say that it should not be stuck in a branch. I mean If you have an individual bank account & bank holds you remittance just emailcomplaints@pri.gov.pk they will put a heavy penalty on the bank. I don't know the process for business account holders.5. HBL has centralized remittance system I have to go through it to get PRC. In Faysal Banks remittance system is the branch based & PRC has stamp + signatures of head of the department.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,2/13/20 10:19,,9008da4bc79be6e9,ActiveMember,is this information also valid for forex trading business ???,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,10/22/20 23:29,,e0b067eb62acbb4c,ActiveMember,"Brother, I had trouble finding answers to the same questions until I found your post here. I appreciate you on this great help that you are doing for others who don't know anything about this related topic.I have one more question regarding taxation.We are a group of friends and I have an account on a freelancing website, the payment comes to my bank and I send others amount to their bank via interbank transfer.Is this going to be tax-exempt as well or they have to pay tax for their income?",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,8/9/20 0:15,,d02ac13b7234bb63,ActiveMember,"I am surprised that no one mentioned 111(4) section of Income Tax Ordinance here. The purpose of all this is to avail income tax exemption right? So as per my understanding, there is no income tax on foreign remittances if they are encashed in local bank account and you get PRC regardless of what code it has, and regardless if the sender is a person or a company.This clause provide more powerful immunity from income tax than IT export or services. So even if you fail to prove your income as IT based in case of an audit, you can use this clause for tax exemption. As per this clause FBR can't even ask you about your source of income if its less than 5 million rupees in a tax year.____Income Tax Ordinance111. Unexplained income or assets.(1) Where —(a) any amount is credited in a person’s books of account;(b) a person has made any investment or is the owner of any money or valuable article;(c) a person has incurred any expenditure2[; or](d) any person has concealed income or furnished inaccurate particulars of income including......(4) Sub-section (1) does not apply,—(a) to any amount of foreign exchange remitted from outside Pakistan through normal banking channels 4[not exceeding 5[five] million Rupees in a tax year] that is encashed into rupees by ascheduled bank and a certificate from such bank is produced to that effect.____According tothis article on government's PRI website. There is no income tax even if remittance amount is over 5 million in a year, only source has to be explained.The above mentioned clause does not differentiate between home remittance from individuals to individuals, or business remittances to individuals.Please correct me if I am missing something here.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,4/16/20 3:17,,764101bafd2819af,ActiveMember,"Hi Ali,So you have to go to your bank once for the PRC with Payoneer's confirmation letter or do you have to do it for every single transaction you make? I do a weekly transaction so does that imply that I visit my bank 4 times a month?This is in regards to point 4 of your last message ""Once transaction completed you can go to the bank for PRC with Payoneer confirmation letter.""",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,11/3/19 8:41,,9b028361f625b80f,ActiveMember,"ASA, So if we get wire transfer ($) to any $ account in Pakistan. Will it still be Tax exempted? Thanks",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,12/16/19 7:10,,4507df15c8a65b5b,ActiveMember,"For a Freelancer , I am not sure but as a company as per 133 IT service income is exempted , But under section 113 Minimum Tax , Exempted income is entitled to minimum tax rate on gross turnover.Correct me if i am wrong.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,12/25/19 0:49,,8ae55356c66f2763,AceContributor,"I have another question:Q1: Can we receive payments from Payoneer in a personal foreign currency account? Will those be exempted from tax in that case?Answers to your questions are below:1: Yes, i was having problems when my client sent me a payment from abroad into my personal account. My bank manager said pupose of this payment is trade, then how can it come in personal account. My bank also held my payments for 3-4 months and then finally released saying next time i cannot have payments in my personal account from direct wire transfers from clients. So I decided to open a business account (still in process).2: I contacted my bank manager and asked him to give me PRCs, i had to call him and go to my bank multiple times, eat their heads for few months and finally received my PRCs. Each PRC is printed on intermediary bank letterhead and has amount and date and purpose of payment mentioned as Home remittance. Askari Bank is the bank in case of Upwork payments and for Payoneer payments there are different banks every time.Thanks.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,5/2/20 23:40,,8545ffc02b32493f,ActiveMember,I have same kind of question. I am a freelancer as well as govt employee. The same tax deduction applies to me as an individual that only working as a freelancer.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,10/26/19 7:26,,12341d8fda2251a9,ActiveMember,"Hi Hussain,Thanks for the information brother. There are lot of hurdles for freelancers in Pakistan when it comes to bring money in Pakistan. I need a bit of help in my case where I am currently strugglingPreviously, I used to work on upwork and freelancer.com and was usually withdrawing funds through that channel to my bank account. For my permanent clients, I use them directly and ask them to pay me through payoneer (I generate an online invoice for them) and they pay me through that and funds comes in my USD account on Payoneer which I later withdraw to my local bank account.The problem comes when I went to my file my tax returns, My tax consultant told me that these payment is not coming from a proper banking channel (as Mobilink does a local bank - bank transfer) and shows a ""Home Remittance"". I wanted to know with services like payoneer, xoom, transferwise how do I show the proof of payment as IT services because if God forbid anyone audits then they won't be consider this income which falls under ""IT services""Please if anyone can share their experience regarding bringing foriegn payments through these channels and can proof that these are for IT consultancy.Thanks,",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,11/26/19 0:02,,fdbfa9c59dfaaca6,ActiveMember,There is no requirement of registering with PSEB in clause 133.I beleif the requirement to register with PSEB is for getting tax exeption under clause 143 for new start up companies as defined in clause 62(A) of section 2.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,9/23/19 12:26,,97a0005934eae118,ActiveMember,"No problem at all.I requested just to review your return statement and you can definitely easily find out your income there and this is what all about your return that you have to repeat every year with plus minus, simply.Wealth statement is also a one time activity and later on it is just increase or decrease. Anyhow, no issue i have find the section, it falls foreign income head.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
Question Tax Exemption for Pakistani Freelancers,9/19/19 13:25,,183b40ffcb1aa349,ActiveMember,"How i can file return as a Freelancer using FBR IRIS, if any one has any experience with IRIS. Please share.Thank you for great infomation. Really appericiated.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Question-Tax-Exemption-for-Pakistani-Freelancers/td-p/620497
My upwork account has been suspended.,3/14/21 19:34,,fbf909ee5848d42d,ActiveMember,"HelloPradeepThanks for your reply. I'd like to know the fastest way that I can resolve this problem. I hope you will provide the best solution. Looks very strange why my account has been suspended.Thank you,Oleg",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/My-upwork-account-has-been-suspended/td-p/885221
My upwork account has been suspended.,3/14/21 22:39,,13718e7c84567306,Moderator,"Hello Oleg,I have already followed up with the team handling your concern and they will reach out to you via support ticket as soon as they complete their review on your account.Hopefully, this issue gets resolved soon for you. Thank youPradeep H.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/My-upwork-account-has-been-suspended/td-p/885221
My upwork account has been suspended.,3/14/21 21:26,,5910dd14e07f16d3,ActiveMember,Is there a way we can create a new account after account suspension?,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/My-upwork-account-has-been-suspended/td-p/885221
My upwork account has been suspended.,3/14/21 21:46,,24a7477779c427d5,CommunityGuru,"Is there a way we can create a new account after account suspension?Absolutely not. It is the person who is suspended, not the account.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/My-upwork-account-has-been-suspended/td-p/885221
Cannot verify my business email!,3/14/21 18:21,,b40bb47a0b6a67d5,ActiveMember,"I'm trying to replace my older Gmail with a business email (e.g. info@domain.com) but I'm not receiving the verification email, what should I do?",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Cannot-verify-my-business-email/td-p/885229
Cannot verify my business email!,3/14/21 22:28,,13718e7c84567306,Moderator,"Hello Ahmed,One of our team members will reach out to you via ticket as soon as possible and assist you further.Thank you.Pradeep H",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Cannot-verify-my-business-email/td-p/885229
Locked out of my upwork account because of new phone number.,3/14/21 18:22,,b9890067071dda00,ActiveMember,"Hello,I recently moved from Canada to my wife's home country, but I forgot to disable 2 step verification before moving. Since I have moved to a new country I have a new phone number, and can no longer access the old Canadian phone number I have previously used.I just made a second account now so that I can log in and ask this question. But my real Upwork account is: https://www.upwork.com/freelancers/~012af68a2bed94a241/I have no problem providing ID or any other information to prove it is me.Sincerely,Eric",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Locked-out-of-my-upwork-account-because-of-new-phone-number/td-p/885230
Locked out of my upwork account because of new phone number.,3/14/21 22:03,,13718e7c84567306,Moderator,"Hello Ahmed,One of our team members will reach out to you via ticket as soon as possible and assist you further.Thank you.Pradeep H",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Locked-out-of-my-upwork-account-because-of-new-phone-number/td-p/885230
"Scam and Fraud, Money Laundering",3/14/21 16:05,,4e1fc3675ece81d7,CommunityGuru,I guess now is a good time to tell OP that any calls asking for gift cards or they want to connect to your PC are also a scam. Her number will get past around a lot. She got scammed twice now so they will keep going.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/12/21 21:33,,13718e7c84567306,Moderator,"Hello Carolina,I'm sorry to hear about your experience. Could you please click on my picture next to this post and send me a private message with more information and the job post link for the client in question so I could forward this to the appropriate team to review and take action?Thank you.Pradeep H",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/13/21 15:52,,5c252bdc2f6dcdd6,CommunityGuru,"Then upwork is not a place to do business on first instance, but a place where first you need to study and train for a while, and then you can do business.... I understand Upwork is a learning freelance platform, that if you pass that learning, then you would be able to do business. Don't sell it as a place to do business on the first place.No, Upwork isn't a ""learning freelance platform"" and they have no responsibility to train us - it's just a place where clients and freelancers can connect. People who want to be told what to do are better off working as employees, instead of trying to run their own businesses.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/13/21 14:30,,acd4bf43e5fcbdab,CommunityGuru,"Is there any way to have a coach to get through all the trainings? I feel overwhelmed by all the amount of information there is...I'm sure if you add a client account to your profile and post a job, you'll attract plenty of FLs who woud be happy to coach you for an hourly fee.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/13/21 14:50,,e32cd5695348148a,ActiveMember,"Thank you, I think this is going to be the best solution.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/14/21 22:02,3/14/21 22:11,24a7477779c427d5,CommunityGuru,"The check went through tYou mean it cleared and is still cleared?If so, it will bounce. It's just taking longer. You will lose that money if you haven't already (and possibly your bank account)The check went through the bank, that's why I am surprised, and the bank has confirmed it...Yes, I will read through all pages before accepting any offer.... Upwork training should be mandatory and it shouldn't allow anyone to start doing business before a full training is completed ... this is where Upwork is lacking and I am suggesting you guys do a mandatory training, before the user can accept any offer. Thanks all for your help.This is where Upwork is lacking...Don't blame Upwork for your lack of preparation and critical thinking.It frankly just needs a modicum of common sense to understand that real companies don't send real checks to random strangers on the Internet. Nothing about that nonsense makes any sense whatsoever at all.Then upwork is not a place to do business on first instanceOf course it is. It assumes (as one should be able to) that people read the rules and use their common sense. This kind of ""I demand to be protected from myself"" attitude is what leads to warning notices of ""may contain traces of nuts"" on a bag of peanuts, microwave companies being sued because they didn't specifically warn users that their devices are not suitable for drying pets and people spraying their hair with spray glue.Presumably you don't try to fly a plane across the country before you educated yourself on how to fly and what the controls do?Upwork has rules in place partly to protect people from their own lack of common sense. There is only so much Upwork can do if those people then steadfastly refuse to educate themselves.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/13/21 5:55,,a8b2c38bcc5ab35b,CommunityGuru,"Hi Carolina,It seems you've been scammed twice within a few days. Scammers are targeting new freelancers, so you've got to be extra cautious. Don't start working unless you have a contract in Upwork and don't accept interviews outside of Upwork. And spend some time in the freelancers forum (you can type ""scam"" in the search box to get an idea about the most common scams).",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/13/21 13:57,,55751f056479a060,CommunityGuru,"Then upwork is not a place to do business on first instance, but a place where first you need to study and train for a while, and then you can do business.... I understand Upwork is a learning freelance platform, that if you pass that learning, then you would be able to do business. Don't sell it as a place to do business on the first place.Any portal of this style has its rules and instructions for use. That's what the help is for and how to get started.I am registered in several portals and the first thing I did in all of them is to read and read, from how to build my profile to how to collect my earnings.And in Upwork we are lucky to have this very active forum, which is not available in other portals. Here I have learned a lot and tried to help with what I am learning.You keep throwing balls out.It's not Upwork's fault.They sell it for what it is. A place to do business.Knowing how to use the site is the responsibility of anyone who wants to use its services.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/13/21 14:34,,3ec3dbd683ea25a2,CommunityGuru,"Is there any way to have a coach to get through all the trainings? I feel overwhelmed by all the amount of information there is...I'm sure if you add a client account to your profile and post a job, you'll attract plenty of FLs who woud be happy to coach you for an hourly fee.If you have the same idea as I do, if has to be right.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
"Scam and Fraud, Money Laundering",3/14/21 15:26,,82d5aee00c279a3b,CommunityGuru,"Thank you, I think this is going to be the best solution.__________________________It isn't the best solution (yet). Accepting any contract and any payment off site without a formal contract in place is against Upwork rules and regsYour best solution is to read:1) Upwork's Terms of Service (if you had you would not be in this position now)2) All the pinned advice threads in the ""New to Upwork"" dropdown, under Community Discussions - and this one in particular by Vladimir: https://community.upwork.com/t5/New-to-Upwork/Getting-Started-on-Upwork/m-p/264214#M2460(Note to Upwork. It really would make more sense to put Vladimir's post at the top - before asking freelancers to comment on their onboarding experience. Wouldn't it be better to prioritize better understanding of the site?)",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Scam-and-Fraud-Money-Laundering/td-p/884582
Issue in Certificate of Earning,3/14/21 16:28,,418edf84a8454fd6,ActiveMember,"No it was not accurate, i understand that fees wont be showing, but still it was not accurate.Anyhow, Some Upwork guru fixed that, now it is accurate. I am not sure who fixed it but thanks.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Issue-in-Certificate-of-Earning/td-p/885051
Issue in Certificate of Earning,3/14/21 21:58,3/14/21 22:02,f041addf7e015b1d,CommunityGuru,"No it was not accurate, i understand that fees wont be showing, but still it was not accurate.Anyhow, Some Upwork guru fixed that, now it is accurate. I am not sure who fixed it but thanks.To avoid confusion, in the context of Upwork:""Guru"" is a misguided honorific bestowed by algorithm on freelancers who post a lot. We have no power to do anything but offer our knowledge, experience, and opinions.Your answer from Luiggi was presumably correct. He is an official Upwork representative, as his insignia indicate. They are generally reliable, more so than customer support.So how did your total change? It's a rolling total.As a further wrinkle, the Earnings Certificate is based on Upwork's disbursement of funds to us, and not on when we work. Depending on what we are trying to reconcile to, it might need adjustment at either end of the 12-month period. It will also, I believe, be most accurate when pulled at the last of the month.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/Issue-in-Certificate-of-Earning/td-p/885051
when my applications Closed/expired then why I do not get back my connections?,3/14/21 18:47,,d40f3e47283e135b,ActiveMember,when my applications Closed/expired then why I do not get back my connections?Let me know If have any updated about that.Thanks,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/when-my-applications-Closed-expired-then-why-I-do-not-get-back/td-p/885234
when my applications Closed/expired then why I do not get back my connections?,3/14/21 20:37,,24a7477779c427d5,CommunityGuru,"when my applications Closed/expired then why I do not get back my connections?If you send a letter, you don't get the price of the stamp back if the person you wrote the letter to does not repl.Clients are drowning in proposals, so refunding connects would not make any sense.More people having more connects also does not mean that anyone has more chances to get hired. You could aply more without spending money on connects, but so could everyone else, which increases competition and overwhelms clients.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/when-my-applications-Closed-expired-then-why-I-do-not-get-back/td-p/885234
troubling Upwork desktop time tracking app for captcha problem.,3/14/21 15:57,,8ee387deb45c0879,ActiveMember,It has been 5 hours that I face the same issue. If so many people are facing the same issue then why it takes time for the support team to solve it. Kindly look at this issue and solve it asap.https://prnt.sc/10lqcc1,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/7/21 22:52,,13718e7c84567306,Moderator,"HelloBhuvaneshwaran,Can you please try quitting your Desktop application and restart it again to see if the problem persists.Thank you.Pradeep H",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/6/21 6:49,3/6/21 7:29,8a2ead4d3bd883f4,ActiveMember,"Thank you Andrea and Upwork Support Team.There is no captcha issue now.Regards,Sumon **Edited for Community Guidelines**",**Edited**,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/18/21 14:32,,5032a9b5a0518bd8,Moderator,"HiVanessa,Someone from our team will reach out to you via support ticket in order to assist you further.Thanks!",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/9/21 16:09,,9e92295f6d3892ff,ActiveMember,I'm facing the same issue with my Upwork desktop app. Can anyone help me? I contacted customer support but there is no reply as of yet. I really need to solve this issue fast because my client project work is on hold. Any help will be very much helpful. Please anyone try to help me out.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/5/21 19:02,,4313c1431569043c,Moderator,"Hi Elise Faye,I've shared your concern with the team. One of our agents will reach out and assist you directly via asupport ticket.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/10/21 9:51,,7a010ed1d613c8ef,ActiveMember,"No one Contacted me, I want to start work on my Hourly Contract Kindly help me.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/16/21 23:09,,f2f7074a367fd9e7,Moderator,"Hi Julius,One of our team members will reach out to you via ticket as soon as possible and assist you further with the Desktop app. Thank you.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/22/21 9:41,,f7f04c39ed06458f,Moderator,"HiRaja,We’ll have one of our agents reach out to youvia a support ticketto assist you with this issue.Thank you for reaching out to us.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/10/21 8:11,,38442e93dbf22b0e,ActiveMember,"Hello!I've been having trouble since yesterday login in to my desktop app account, I've already tried the options in the FAQ section, I connected and disconnected my account settings in google, since it didn't work I settled the page on chrome privacy pass and after no success at all I uninstalled and installed again the app, again, no success.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/10/21 9:31,,f99830056c0f8416,ActiveMember,I am facing the same issue.The desktop app is showing an error about cloudfarePlease help me out!,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/12/21 6:09,,4023b0e607fee62c,ActiveMember,"Having the same issue!Captcha is not loading in the app, loads fine in the browser.HELP!",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/9/21 1:31,,e9ac07eff44cf692,ActiveMember,"Hello everyone!I install the Upwork desktop app, but it doesn't work. I'm attaching a screenshot for better understanding. Please have a look and give me a solution ASAP!Thanks in advance.Sincerely,Mehedi",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/5/21 17:13,,f1b23dce33eac2cc,ActiveMember,"Hi Upwork team,I'm experiencing the same issue. Please help me. My app won't loadThank you",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
